ConvThread,MessageID,Date,Message,UserID
22,2817101,2023-12-29,"Мемарня адекватно реагує на нечутливу хуйню він посадових осіб, лідерів думок та всіх інших. Від початку війни. 

Але комусь зажало визнати помилку і видалити людожерську частину посту.",392121945
22,2817107,2023-12-29,Прошу пана погуглити про сарказм та іронію 😎,382412609
23,2815359,2023-12-28,"Перепрошую. Звикла до сарказму, не правильно інтерпретувала. А це ж мій регіон, тому одразу захищати)",947002109
24,2815356,2023-12-28,Перше повідомлення був сарказм чи ні? Бо вже не зрозуміло 😂,947002109
25,2814223,2023-12-28,Я повністю непридатний до служби),125941917
25,2814225,2023-12-28,Це відразу було зрозуміло,520451135
25,2814226,2023-12-28,"Є якась нотка сарказму у вашому повідомлені, але я просто піду далі)",125941917
26,2807603,2023-12-24,Готовий похоронити їх за кордони 91 року?,224879474
26,2807612,2023-12-24,"Якась у вас всих однакова методичка, іноді почитаєш довбойобів а потім думаєш як це так я за два роки не помер",452539306
26,2807622,2023-12-24,"Щиро радий (без сарказму), що ти не помер. 

Але не всім так пощастило.  І я особисто знаю матерів, які поховавши єдиного сина зараз ловлять деменцію та сидять в дурці. Надто висока ціна.",224879474
27,2804311,2023-12-22,Фортеця Львів 😅,5262755715
27,2804323,2023-12-22,"Клоунів накидали,хотя я по рофлу написав...",5262755715
27,2804329,2023-12-22,"Постав на аватарку табличку сарказм, бо не всі викупають твої рофли",1187944323
28,2804173,2023-12-22,вже так,1372329417
28,2804179,2023-12-22,"Хочете, щоб в Україні на наших золотих землях, на чорноземах вирощували не хліб, а вирощували наркоту??",5860726452
28,2804270,2023-12-22,"Сарказм?
Якраз прикол в тому, що конопля не така вибаглива до якості грунту, навіть його покращує при сівозміні. Якщо знаєш що це.",472579567
29,2803912,2023-12-22,"Та нє, виглядає як сарказм))",589615664
30,2798189,2023-12-19,"1,7млн грн це і є 45к баксів. Чи у вас був сарказм 🤧
Ладна, я догнав сорє",443200912
31,2798032,2023-12-19,"Отже на оптимістичні 15 лямів людей чоловічої статі в Україні, 2.5 ляма на фронт та інші на ""економічний фронт"")) Це не враховуючи пенсіонерів, дітей та тих кому ще 27 немає.
(сарказм якщо що)",1138945111
32,2796106,2023-12-19,"Порохоботи забули як їх сивочолий призначав ТОП  посадовця зовнішньої розвідки України, попри російські паспорти його дружина та родичів? І цей чувак досі хоче поновитися га роботі. А також по ньому є розслідування Бігус інфо щодо нерухомості у 200 мільйонів гривень. Все, що потрібно знати про кузню кадрів гетьмана",1015878489
32,2796191,2023-12-19,Це ви про кого?,6129564624
32,2796193,2023-12-19,Про чоловіка Оксани Лазаренко (сарказм),332624756
33,2794594,2023-12-18,"слово сарказм, тобі говорить про щось?",2093592653
34,2793294,2023-12-17,"Ні,в першу чергу ваше повідомлення було переповнене зверхністю щодо можливостей цього дрона,наче ви знаєте які у нього реальні характеристики ,щодо його зовнішнього вигляду взагалі дикий закид,якщо є спосіб зменшити ціну виробу і тим самим наростити його кількість то чому це повинно стати проблемою для боєприпаса який являється одноразовим?",481242313
34,2793303,2023-12-17,"на всяк випадок проясню свою тезу: я не кажу, що дрон-камікадзе має бути дорогим. я не кажу що він поганий - дешевизна в даному випадку не мінус, а плюс. я ставлю під сумнів лише тезу про використання в дешевому дроні-камікадзе саме вольфрамових кульок, а не якихось простіших уражаючих елементів.",141180615
34,2793307,2023-12-17,"Добре,а які уражаючі елементи на вашу думку будуть більш ефективними?Це я без сарказму,з урахуванням того що задача стоїть у найбільшій з можливих площі ураження,що ефективно саме у випадках аеродромів де техніка не сконцентрована щільно",481242313
35,2792766,2023-12-16,Погоджуюсь. Моє повідомлення було без сарказму.),422782408
36,2791771,2023-12-16,А тцк на входе или на выходе обилечивать будут?,463154745
36,2791774,2023-12-16,А в третю набирають з тцк? Там ж досить жорсткі правила відбору,459523476
36,2791776,2023-12-16,Сарказм),463154745
37,2786564,2023-12-13,"Окко роблять добру справу, як і багато інших компаній. Але прикол в тому що на відміну від того ж окко умовна дочка транснаціональної корпорації не може донейтити на зброю напряму (чисто по внутрішніх політиках), і в той же час є випадки коли умудряються профінансувати десятки лямів на ""гуманітарних проєкт"" умовного притули, а гроші ідуть на зброю. А окко лицемірить коли збирає з народу а потім донейтить від себе",5282075937
37,2786571,2023-12-13,"Що «донейтить від себе» ? Ніхто й не заперечує, що компанія отримує для себе додаткові PR очки, але це, як мінімум, розвантажує ПЖ і ефективно, в пасивному режимі, проводить великі збори без особливого гайпу.",250287377
37,2786594,2023-12-13,"Це і значить, що гроші ідуть від Окко на фонд, така собі хитра прокладочка, а донейтять ті хто заправляється. ""Без особливого гайпу"" - це прикол чи сарказм? Реклама всюди - на кожній радіостанції, ютюбі, в ТГ-каналах, бігборди і т.д. Я ж тому і коментую, бо заїбали ці ""новини від око за око""",5282075937
38,2786189,2023-12-13,Сарказм від Левчика,881107304
38,2786191,2023-12-13,Не розумію,693894782
38,2786196,2023-12-13,"Коли треба пояснювати - не треба 
Все з вами ясно, мандруйте далі, не бачу сенсу спілкуватися з людиною, яка не вміє в сарказм 🤷‍♀️",881107304
39,2786187,2023-12-13,"Насправді кияни чекають хіханєк і хаханєк від львів'ян, які сильно глумилися після балістики по Києву 8 грудня",881107304
39,2786188,2023-12-13,Тобто,693894782
39,2786189,2023-12-13,Сарказм від Левчика,881107304
40,2784690,2023-12-12,Мабуть це сарказм від Федини,119447172
41,2784505,2023-12-12,"І звідки інформація, що вони російські? Може це угорці ( сарказм )",1701463694
42,2782438,2023-12-11,,1632240497
43,2781586,2023-12-10,"ти шо, сарказму не розумієш? Ніхто нікому не збирає на гейнєр, це прікол. Викупай трохи.",392382081
44,2777850,2023-12-08,"це був сарказм якщо що ))) кожного разу зустрічаю сотні коментів про те, як всіх нас наєбали )",392382081
45,2777782,2023-12-08,Не лайся. Віталька автобусів організує і все буде гаразд. Мабуть.,1322586937
45,2777784,2023-12-08,"Надіюсь, це сарказм.",230188145
45,2777802,2023-12-08,Ключове слово – мабуть! Це сарказм.,1322586937
46,2777780,2023-12-08,"Блять, який позор, нахуй",230188145
46,2777782,2023-12-08,Не лайся. Віталька автобусів організує і все буде гаразд. Мабуть.,1322586937
46,2777784,2023-12-08,"Надіюсь, це сарказм.",230188145
47,2777161,2023-12-08,"Бля, держава знову провалила чергову сферу відповідальності, ну йобана рот.

П.с мабуть, вкотре треба почати з себе і скинутись на земельну ділянку, найти архітекторів/дизайнерів волонтерів і самим все зробити. Потім провести ексгумацій тіл та перепоховати їх і чекати поки за це виїбуть всіх пречетних.",353427461
47,2777163,2023-12-08,а влада по приколу чи що? чи в нас анархія тепер?,912960443
47,2777165,2023-12-08,"Це був сарказм, просто я не використав відповідного тегу в надії, що дійде",353427461
48,2776090,2023-12-07,"Якщо це не сарказм, то це одне з моїх самих улюблених твоїх повідомлень",426673814
49,2775658,2023-12-07,"Ахахахах
Та ладно, дуже годне і креативне промо)
З легким сарказмом
Я прям зацінив

Крінж би був як би це зробили в стилі червоноградсьокого вищого професійного ліцею)

А тут прям топчик",589615664
50,2773556,2023-12-06,"Я думаю в контексті заяви, це простий сарказм.",891078637
51,2773410,2023-12-06,"Блять, і як розуміти «подарунок»? Це тіпа сарказм, чи це він серйозно?",778687049
52,2771080,2023-12-05,Люди не розрізняють сарказм та іронію? 🧐,324749889
53,2770392,2023-12-05,"Сарказм звісно, просто у всіх пабліках є русня, тупо в всіх, і їхня робота за яку вони мають дерев яні то моніторити шо хтось висре шо не можна висирати.",583907122
54,2768874,2023-12-04,,376720459
55,2760960,2023-11-29,"тобі і не треба, розумний чи шо, ти податки плати і раз в 5 років ходи на вибори для галочки, про решту будуть думати інші дяді і тьоті",755785088
55,2761149,2023-11-29,"Що за росіянський менталітет? Ще не вистачає тільки фрази ""ми люді малєнькіє""
В нас активне і впливове громадянське суспільство",396117203
55,2761169,2023-11-29,А ви сарказма взагалі не розумієте да?,755785088
56,2759112,2023-11-28,Це був сарказм. Про економічний фронт.,284694707
57,2756788,2023-11-27,"ну дивіться, тут в чаті люди з усіх областей, говорять своїми діалектами, і всі всіх розуміють)))",284694707
57,2756803,2023-11-27,ну так це правда,5885137730
57,2756807,2023-11-27,"ну тому аргумент про ""не порозуміються"" це не зовсім аргумент
Може у вас є інші? я без сарказму вислухаю",284694707
58,2755418,2023-11-26,Це відміняє слова Залужного?,502774221
58,2755419,2023-11-26,Знайди визначення сарказму для загального розвитку собі,1187944323
58,2755420,2023-11-26,"😑я йому про слова Залужного, а він мені про сарказм. Скажи мені, а чи не з тих самих методичок велися розрахунки про те, як просуватиметься ця війна? За всіма розробленими матеріалами, вона не мала б бути такою, якою є зараз. Звідси і всі ці бравадні слова про те, що до кінця літа, чи до зими наші війська вже можуть бути в Криму. Прорахувалися. На жаль.",502774221
59,2755417,2023-11-26,"Це сарказм був, якщо ти не зрозумів",1187944323
59,2755418,2023-11-26,Це відміняє слова Залужного?,502774221
59,2755419,2023-11-26,Знайди визначення сарказму для загального розвитку собі,1187944323
60,2755417,2023-11-26,"Це сарказм був, якщо ти не зрозумів",1187944323
61,2752400,2023-11-24,Щось незрозуміло Ви мені написали. Може мене не зрозуміли..,1050726658
61,2752419,2023-11-24,"Мене дратує назва Фортеця Львів. Яка нахрін фортеця? Воно далеко від фронту, лінія оборони не тут знаходиться, яка ще фортеця то? Ось якби тут також велися бойові дії, тоді так, статус фортеця міг би приписати. Так що руйнувати Львів, щоб він фортецею став чи як?",1468980137
61,2752449,2023-11-24,Ви не зрозуміли мого сарказму. Я ж про те саме.,1050726658
62,2752010,2023-11-24,Це не сарказм?,365932674
63,2751942,2023-11-24,"Просто українці сильно дезорієнтовані. Велика війна і постійний інфошум сильно плавлять людей. Емпатія змінилась примітивним сарказмом та сміхйчиками для самоствердження. Плюс багато хто боїться визнати свою неправоту, тому до останнього попускають інших. Бо якщо не правий, то маленький світ стабільності розвалиться.
Хочеться після перемоги поїздити трохи світом, щоб подивитись як інші живуть",353455719
64,2751866,2023-11-24,"Та ти що,а я про це не знав(сарказм). Ти пропонуєш тікати?",776599111
65,2751656,2023-11-24,"А, так виявляється то ми тупі, а у політиків насправді була дієва програма, яку ми дурні не підтримали. Як от наприклад передвиборча програма Білецького, який точно не ховає обличчя і знає що робити: ""Від нас багато хто очікував, що ми візьмемо десяток мільйонів доларів у багатого дядька, вбухаємо їх у рекламу - ТБ-рекламу, борди - отримаємо свої відсотки й щасливі роз'їдемося по домівках... Але цього не буде. Я відмовляюся брати участь у цьому фарсі""",1187944323
65,2751657,2023-11-24,"Та ви не підказуйте людині варіанти, хай своїх кандидатів дасть)",284694707
65,2751660,2023-11-24,"Це сарказм, Білецький і Нацкорпус не приймали участь в 19)",1187944323
66,2751135,2023-11-23,"ну блять, окей, ми то зрозуміли, ваші пропозиції? тільки давайте реалістичні",284694707
66,2751138,2023-11-23,"Ну якщо усі союзники навіть кажуть про вибори то напевно вибори? 😂. Якщо те що зараз ніхуя не може, то або їх потрібно міняти або ще трохи окопних війн і розходитись 

Ми вже проводили і з окупованими терріторіями і під час бойових дій. По аргументам влади, в нас зараз влада то нелегітимна 😂. Якось сидить Зеленський після виборів з ордло і кримом. І там навіть стріляли по кордонах",793964981
66,2751151,2023-11-23,"ну ок, я не вважаю вибори взагалі доцільними, оскільки їх адекватно провести не можливо зараз, але якщо союзники придумають спосіб щоб то зробити, то окей

Все одно я вважаю цю ідея на межі фантастики, може у вас є інші варіанти? Я без сарказму радо вислухаю",284694707
67,2751139,2023-11-23,"я щось думаю, що то сарказм, бо це якось ну надто вже дивно",284694707
68,2750010,2023-11-23,"Тобі відомо значення """" в тексті?",409784082
68,2750014,2023-11-23,"Відомо, не переживайте 😀 а вам «сарказм»?",510419222
68,2750016,2023-11-23,"В реченнях ""Яких журналістів? Він ж в роіся 24 був"" - сарказму не виявлено

Спробуйте писати сарказм, як сарказм. Наприклад: А чому слово журналіст в лапках? Він з Росія 24, там справжні журналісти, не те що у нас
Для того щоб щось стало сарказмом, це щось треба писати, як сарказм",409784082
69,2750009,2023-11-23,Яких журналістів? Він ж в роіся 24 був,510419222
69,2750010,2023-11-23,"Тобі відомо значення """" в тексті?",409784082
69,2750014,2023-11-23,"Відомо, не переживайте 😀 а вам «сарказм»?",510419222
70,2747733,2023-11-21,"Дааа, а ще він тобі кожну ніч в труси гадить, помахай ручкою який ти злий і йди помолись на сонцеликого щоб на майбутніх виборах він вже точно набрав команду чесних депутав і в тебе настав ""кінець епохи бідності""",755785088
70,2747747,2023-11-21,,149107735
70,2747750,2023-11-21,"Ладно
То сарказм, Порох - топ",149107735
71,2745579,2023-11-19,Вчасно,775418273
71,2745583,2023-11-19,"Вчасно? Це треба було зробити ще півроку назад, як не раніше.",5109554148
71,2745606,2023-11-19,Це був сарказм,775418273
72,2741158,2023-11-17,І захистити місцевих фермерів,508215419
72,2742953,2023-11-17,Нахуй заводи. Треба захистити людську працю.,849166681
72,2743456,2023-11-18,"Згоден. Колись протестували проти ткацьких станків. А у часи совка с гектару землі збирали десь 20-30 тон зерна, зараз десь 50. 
Капіталізм покращує технології та життя. (Не сарказм).
Я дуже чекаю на те ""штучне"" м'ясо. На протеїни теж досі хтось каже що це хімія.",739611628
73,2743161,2023-11-17,"Ну то було б добре, на самом ділі, бо це єдине розумне продовження життя , так би мовити",168264219
73,2743163,2023-11-17,"ну от дивись. раніше лимонну кислоту робили з лимонів. лимони довго ростуть, витрачати їх на лимонну кислоту то хуйня. що придумали - взяли мелассу (буряковий жмих), нагодували їм чорну плісняву, вона просралась лимонною кислотою. абсолютно тою самою хімічно, тільки чистіше. вся лимонна кислота на полицях - продукт обсьору плісняви. чому? бо пліснява живе в біореакторах, її не треба 30 років щепити і збирати урожай тільки хуй зна коли. але лимони все ще можна купити.

ваніль. раніше брали стручки ванілі, обробляли їх, отримували ванілін. що зараз? беруть або відходи крекінгу нафти, або дерев'яну стружку. і того, і іншого дохуя. отримують ванілін. дешевий, хімічно абсолютно той самий, що й у справжньої ванілі - тільки чистіший. тепер весь ванілін на полицях - синтетичний. справжню ваніль все ще можна купити.

з ваніллю був ще проміжний етап, коли для цього використовували castoreum - гугланіть, що це, зрозумієте чому перестали",204004392
73,2743166,2023-11-17,"Бляха, дякую за інфу, це було цікаво (не сарказм)",168264219
74,2741059,2023-11-17,Я думав це великий сарказм,5459282261
74,2741060,2023-11-17,Це сарказм,5873005991
75,2741059,2023-11-17,Я думав це великий сарказм,5459282261
76,2740439,2023-11-16,Я вільний до рекомендацій,1961622242
76,2740448,2023-11-16,"Попробуй немного больше изучать информацию, ну прежде чем давать оценку действиям",930632193
76,2740462,2023-11-16,"Ну по перше спробуйте вивчити що таке сарказм і гумор ,  ви заперечуєте той факт що хамас це групування бомжів десятка тисяч бомжів у яких нема ні екіпірування,ні авіації ?",1961622242
77,2738435,2023-11-15,ректорів купило фсб,831570515
77,2738707,2023-11-15,Купіть разом зі старою комуняцькою піздою мозок собі на двох 😂,610420595
77,2738708,2023-11-15,"купи собі збірник сарказму і іронії, може допоможе в інтернеті жити",831570515
78,2738476,2023-11-15,Так арестовича так же точно кікнули після невдалого висеру,1187944323
78,2738487,2023-11-15,"Абсолютно так само))) Прям вся країна об'єдналась і бажає йому всіх тих благ, шо й цій старій бабі 👍👍",382738626
78,2738513,2023-11-15,"Якщо ти намагався у сарказм, то вийшло погано. Просто по 15 колу полковника ганяти вже не смішно, тепер от бабцю у топку шакалячого експресу закинули ))) Головне єдність",1187944323
79,2736471,2023-11-14,В телеграмі?)),6068471694
79,2736478,2023-11-14,"Та ні,це твоє,а мій бойовий шлях почався із Пісків, в Донецькій області",664655861
79,2736485,2023-11-14,"Короче так, кент. Якщо ти справді воюєш - то честь тобі і хвала. Без сарказму. І шана таким як ти. Але якщо ти, шмат лайна, смієш на такому спекулювати - то горіти тобі в пеклі і всім твоїм нащадкам.",6068471694
80,2736427,2023-11-14,"Це сарказм 😒

Тобі у своїй схованці нема більш чим зайнятися? 
Пиздиш і пиздиш. Вже жінок на фронт відправив, дітей їх до бабусь пристроїв, все по полицях розклав. Гидко таке читати",858918105
81,2736346,2023-11-14,"Чел буквально глумиться над приниженням україномовних у суспільстві, але то таке 🙄🤝",387396133
81,2736353,2023-11-14,"Ви просто не хочете визнати, що ви не праві і не побачили сарказму в його дописі. Мені шкода. Всього вам кращого",1017300690
81,2736364,2023-11-14,"Сарказм *існує*
Жалюгідне квакання у захист йобнутих малоросів: 
> Немає доказів, немає відео, немає свідків - нічого. А сопливе інтерв'ю, де хайпожери беруть інтерв'ю, де інфантильна дівчинка розповідає, як над нею поглумилися - слабкий доказ)))",387396133
82,2736337,2023-11-14,"Прочитайте, що означає слово ""сарказм"". Воно в нас з грецької мови",1017300690
82,2736346,2023-11-14,"Чел буквально глумиться над приниженням україномовних у суспільстві, але то таке 🙄🤝",387396133
82,2736353,2023-11-14,"Ви просто не хочете визнати, що ви не праві і не побачили сарказму в його дописі. Мені шкода. Всього вам кращого",1017300690
83,2736312,2023-11-14,"Ви справді не зрозуміли, що він розповідає про випадки дискримінації?..",1017300690
83,2736329,2023-11-14,"> Ні, і з часів незалежності не було, а те, що намагаються видати за неї - коли десь, хтось у підворітті доїбався до україномовних, не є ознакою дискременації))

Ну та)))",387396133
83,2736337,2023-11-14,"Прочитайте, що означає слово ""сарказм"". Воно в нас з грецької мови",1017300690
84,2732647,2023-11-13,"Та це сарказм, звісно що як завжди замнуть)",320306292
85,2732631,2023-11-13,"А, сарказм, вибачте.",676401393
86,2732594,2023-11-13,,6145971124
87,2725014,2023-11-07,"Найстрашніше для тих, хто живе в таких містах, як от я, в Запоріжжі, це коли нас судять по купці даунічів, які от послухали в закладі росіянську хуйню (яка і до війни була хуйнею, але ок)
Це наче судити львів'ян за фаріон. 
У нас набагато більше патріотів України ніж здається.
І фаріон не голос Західної України. 
Коли до людей це допре? Хз",165695042
87,2725028,2023-11-07,"ну я за те щоб засуджувати цих людей і таке явище. Або відповідну тенденцію, якщо таке є. От в Буковелі тенденція в тому, що більшість ""гостей"" говорять російською, і мене то тригерить дуже. Так зване ТрО Буковель)))",284694707
87,2725039,2023-11-07,"Як добре, що в мене ніколи не буде грошей на Буковель) 
Без сарказму зараз, я краще виберу менш відомі місця, і отримаю більше задоволення, ніж піздюки на Буковелі)",165695042
88,2724972,2023-11-07,"Як і мені неприємно, коли мене, і моїх любих запоріжан і херсонців іменують москворотими. Це дві сторони однієї гівняної медалі, з якою нам треба боротися",165695042
88,2724976,2023-11-07,"а якщо ви вже змінили мову, но ""навернуті малороси"")",681119233
88,2724980,2023-11-07,"Я сподіваюся, це ж був сарказм, так?",165695042
89,2724026,2023-11-07,,1835959729
90,2723672,2023-11-07,Мабуть в університеті вона не несе хуйні,84804990
90,2723688,2023-11-07,Помиляєшся,1910230864
90,2723692,2023-11-07,"Викупай сарказм, нє?",84804990
91,2720924,2023-11-06,,361218103
92,2719427,2023-11-04,,513373266
93,2719421,2023-11-04,"Хьюстон, у нас проблеми із сарказмом та іронією...(",1285891053
93,2719422,2023-11-04,"Сарказм,коли це стосується смерті наших військових?",6887720324
93,2719424,2023-11-04,"Сарказм, коли це стосується того, що Мемарня до сих пір про це нічого не написала, хоча потрібно було б. І ти це прекрасно розумієш, тому що і сам про це пишеш.",1285891053
94,2719420,2023-11-04,"Як зраду,що ти мелиш?",6887720324
94,2719421,2023-11-04,"Хьюстон, у нас проблеми із сарказмом та іронією...(",1285891053
94,2719422,2023-11-04,"Сарказм,коли це стосується смерті наших військових?",6887720324
95,2719417,2023-11-04,Андрій Іванович заборонив зраду,1285891053
95,2719420,2023-11-04,"Як зраду,що ти мелиш?",6887720324
95,2719421,2023-11-04,"Хьюстон, у нас проблеми із сарказмом та іронією...(",1285891053
96,2719020,2023-11-04,Родзинка чату проявляти тупість і обмеженість?,284694707
96,2719022,2023-11-04,Так))0),1372329417
96,2719032,2023-11-04,"я розумію то коли це про пацєтко яке сє вродило, але коли діло стосується серйозних речей, то без сарказму стверджувати, що Умеров робить хуйню через те що він татарин це піздєц повний
Одне діло плоскі жарти про Укрем Померов це норм, весело, але те що тут в коментах це піздєц",284694707
97,2718886,2023-11-04,Що за парад?,5262755715
97,2718891,2023-11-04,Та їбалай на командирі зібрав бригаду (арту) в прифронтову селі і туди прилетіло,5130523442
97,2718898,2023-11-04,Прикольно(сарказм),5262755715
98,2718822,2023-11-04,"я вам може секрет розкрию, але це львівський чатик, тільки ви нікому не кажіть",284694707
98,2718828,2023-11-04,"Я вам теж секрет розкрию, але моє попередне повідомлення - то сарказм. Ви теж нікому якщо що не кажіть)",1835959729
98,2718830,2023-11-04,"та тут просто різні кадри бувають, тому тяжко знати чи сарказм, чи хтось взагалі не в тємі)))) не вперше просто)",284694707
99,2718820,2023-11-04,"Знову тіко за Львів написали
Йобані західняки",1835959729
99,2718822,2023-11-04,"я вам може секрет розкрию, але це львівський чатик, тільки ви нікому не кажіть",284694707
99,2718828,2023-11-04,"Я вам теж секрет розкрию, але моє попередне повідомлення - то сарказм. Ви теж нікому якщо що не кажіть)",1835959729
100,2718805,2023-11-04,"бля, ви якісь дуже наївні))) або це рофл чи сарказм, або це дуже кончена позиція",284694707
101,2717570,2023-11-03,"Ооо
Ну як за часів Януковича, то дівчина тоді молодець що бігала по трасі 
Сарказм",633737167
102,2716422,2023-11-02,,396750322
103,2714702,2023-11-02,"Ого як швидко СБУ працює

(сарказм)",361218103
104,2714482,2023-11-01,Я вам справді співчуваю. Вибачте за сарказм в першому коментарі. НАсправді звісно шукайте адвоката. Але ця тяганина може бути важкою.,224879474
105,2712281,2023-10-31,,851335453
106,2711813,2023-10-31,"Я довіряю телемарафону особливо ""експертам"" типу жданова,аристовича,світана. Якщо що це сарказм",1069502399
107,2703017,2023-10-27,"Ну 46 людей викупило, один ти надрозум ні",414547264
107,2703512,2023-10-27,Просто одного мене харить підлизування юзерами партії ЄС шляхом втоптування під ноги усіх інших без розбору,769197989
